# LMATLAB-SA-W712.5 (Up to date)
# 2984 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (28.5 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540595,0.019186,9.593147,-0.000002,0,0.000002,3.141593,0.002006,1.002757,0.575786,1.867068,9.791353,1.469492,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.01584,888838.882216,4.60824,0.000349,0.48094,0.001182,0.400609,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455906,352.644442,0.002,0.001725
0.004,-0.000019,-0.018506,-9.25302,0.018608,9.303989,-0.000002,0,0.000002,3.141593,0.001945,0.972532,0.575786,1.867068,9.791353,1.469389,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.015841,888848.193035,13.82472,0.00035,0.480939,0.001186,0.400608,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455904,352.644442,0.002,0.002121
0.006,-0.000018,-0.017931,-8.965445,0.01803,9.01483,-0.000002,0,0.000002,3.141593,0.001885,0.942306,0.575786,1.867068,9.791353,1.469286,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.015841,888857.513313,23.0412,0.000351,0.480938,0.001189,0.400608,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455903,352.644442,0.002,0.002519
0.008,-0.000017,-0.017356,-8.677869,0.017451,8.72567,-0.000002,0,0.000002,3.141593,0.001824,0.912081,0.575786,1.867068,9.791353,1.469183,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.015841,888866.843048,32.25768,0.000352,0.480937,0.001193,0.400607,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455902,352.644442,0.002,0.002894
0.01,-0.000017,-0.016781,-8.390293,0.016873,8.436509,-0.000002,0,0.000002,3.141593,0.001764,0.881855,0.575786,1.867068,9.791353,1.46908,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.015841,888876.182241,41.47416,0.000353,0.480937,0.001196,0.400606,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455901,352.644442,0.002,0.003267
0.012,-0.000016,-0.016205,-8.102715,0.016295,8.147347,-0.000002,0,0.000002,3.141593,0.001703,0.85163,0.575786,1.867068,9.791353,1.468977,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.015841,888885.530891,50.69064,0.000354,0.480936,0.0012,0.400605,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.4559,352.644442,0.002,0.00366
0.014,-0.000016,-0.01563,-7.815136,0.015716,7.858184,-0.000002,0,0.000002,3.141593,0.001643,0.821404,0.575786,1.867068,9.791353,1.468875,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.015841,888894.888999,59.90712,0.000355,0.480935,0.001203,0.400604,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455899,352.644442,0.002,0.004027
0.016,-0.000015,-0.015055,-7.527557,0.015138,7.56902,-0.000002,0,0.000002,3.141593,0.001582,0.791178,0.575786,1.867068,9.791353,1.468772,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.015842,888904.256563,69.1236,0.000356,0.480934,0.001207,0.400603,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455898,352.644442,0.002,0.004416
0.018,-0.000014,-0.01448,-7.239976,0.01456,7.279856,-0.000002,0,0.000002,3.141593,0.001522,0.760952,0.575786,1.867068,9.791353,1.468669,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.015842,888913.633585,78.34008,0.000357,0.480933,0.001211,0.400603,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455897,352.644442,0.002,0.004792
0.02,-0.000014,-0.013905,-6.952395,0.013981,6.990691,-0.000001,0,0.000001,3.141593,0.001461,0.730726,0.575786,1.867068,9.791353,1.468566,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.015842,888923.020063,87.55656,0.000358,0.480932,0.001214,0.400602,0.009877,0.070454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,5.588,308.373667,85898.455896,352.644442,0.002,0.00516
