# LMATLAB-SA-W715 (Up to date)
# 2978 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (29.6 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540599,0.019186,9.593151,-0.000002,0,0.000002,3.141593,0.002006,1.002757,0.575786,1.867068,9.791353,1.468923,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.01901,1066668.579642,4.60824,0.000495,0.466688,0.001166,0.386333,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455906,352.644442,0.002,0.001551
0.004,-0.000019,-0.018506,-9.253025,0.018608,9.303993,-0.000002,0,0.000002,3.141593,0.001945,0.972532,0.575786,1.867068,9.791353,1.468837,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.01901,1066677.941808,13.82472,0.000496,0.466687,0.001169,0.386332,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455904,352.644442,0.002,0.00197
0.006,-0.000018,-0.017931,-8.96545,0.01803,9.014834,-0.000002,0,0.000002,3.141593,0.001885,0.942307,0.575786,1.867068,9.791353,1.468751,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.01901,1066687.311858,23.0412,0.000498,0.466687,0.001172,0.386332,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455903,352.644442,0.002,0.002364
0.008,-0.000017,-0.017356,-8.677874,0.017451,8.725674,-0.000002,0,0.000002,3.141593,0.001824,0.912081,0.575786,1.867068,9.791353,1.468666,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.01901,1066696.689794,32.25768,0.000499,0.466686,0.001175,0.386331,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455902,352.644442,0.002,0.002751
0.01,-0.000017,-0.016781,-8.390297,0.016873,8.436513,-0.000002,0,0.000002,3.141593,0.001764,0.881856,0.575786,1.867068,9.791353,1.46858,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.01901,1066706.075615,41.47416,0.0005,0.466685,0.001178,0.38633,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455901,352.644442,0.002,0.003146
0.012,-0.000016,-0.016205,-8.102719,0.016295,8.147351,-0.000002,0,0.000002,3.141593,0.001703,0.85163,0.575786,1.867068,9.791353,1.468494,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.01901,1066715.469322,50.69064,0.000501,0.466685,0.001181,0.38633,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.4559,352.644442,0.002,0.00353
0.014,-0.000016,-0.01563,-7.815141,0.015716,7.858189,-0.000002,0,0.000002,3.141593,0.001643,0.821404,0.575786,1.867068,9.791353,1.468408,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.019011,1066724.870912,59.90712,0.000503,0.466684,0.001184,0.386329,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455899,352.644442,0.002,0.003908
0.016,-0.000015,-0.015055,-7.527561,0.015138,7.569025,-0.000002,0,0.000002,3.141593,0.001582,0.791179,0.575786,1.867068,9.791353,1.468322,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.019011,1066734.280388,69.1236,0.000504,0.466683,0.001186,0.386328,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455898,352.644442,0.002,0.004314
0.018,-0.000014,-0.01448,-7.239981,0.01456,7.279861,-0.000002,0,0.000002,3.141593,0.001522,0.760953,0.575786,1.867068,9.791353,1.468236,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.019011,1066743.697748,78.34008,0.000505,0.466683,0.001189,0.386328,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455897,352.644442,0.002,0.004694
0.02,-0.000014,-0.013905,-6.952399,0.013981,6.990695,-0.000001,0,0.000001,3.141593,0.001461,0.730727,0.575786,1.867068,9.791353,1.468151,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.019011,1066753.122993,87.55656,0.000506,0.466682,0.001192,0.386327,0.009893,0.070462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,6.7056,308.373667,85898.455896,352.644442,0.002,0.005107
