# LMATLAB-SA-W710 (Up to date)
# 2987 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (27.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (K),Air pressure (Pa),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.002,-0.000019,-0.019081,-9.540591,0.019186,9.593143,-0.000002,0,0.000002,3.141593,0.002006,1.002756,0.575786,1.867068,9.791353,1.470347,0,0,0,31.873553,8.45895,27.377803,0.112993,NaN,1.778912,NaN,0.012671,711009.617213,4.60824,0.000226,0.499492,0.001198,0.419184,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455906,352.644442,0.002,0.001629
0.004,-0.000019,-0.018506,-9.253017,0.018608,9.303985,-0.000002,0,0.000002,3.141593,0.001945,0.972531,0.575786,1.867068,9.791353,1.470218,0,0,0,31.873504,8.458901,27.377758,0.112993,NaN,1.77891,NaN,0.012671,711018.850997,13.82472,0.000227,0.499491,0.001202,0.419183,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455904,352.644442,0.002,0.002028
0.006,-0.000018,-0.017931,-8.965442,0.01803,9.014826,-0.000002,0,0.000002,3.141593,0.001885,0.942306,0.575786,1.867068,9.791353,1.470089,0,0,0,31.873454,8.458851,27.377713,0.112992,NaN,1.778909,NaN,0.012672,711028.096598,23.0412,0.000228,0.499489,0.001207,0.419182,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455903,352.644442,0.002,0.002434
0.008,-0.000017,-0.017356,-8.677866,0.017451,8.725666,-0.000002,0,0.000002,3.141593,0.001824,0.91208,0.575786,1.867068,9.791353,1.469961,0,0,0,31.873405,8.458802,27.377668,0.112992,NaN,1.778907,NaN,0.012672,711037.354017,32.25768,0.000229,0.499488,0.001211,0.419181,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455902,352.644442,0.002,0.002808
0.01,-0.000017,-0.016781,-8.390289,0.016873,8.436505,-0.000002,0,0.000002,3.141593,0.001764,0.881855,0.575786,1.867068,9.791353,1.469832,0,0,0,31.873355,8.458752,27.377623,0.112992,NaN,1.778906,NaN,0.012672,711046.623253,41.47416,0.000229,0.499487,0.001216,0.41918,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455901,352.644442,0.002,0.003216
0.012,-0.000016,-0.016205,-8.102711,0.016295,8.147343,-0.000002,0,0.000002,3.141593,0.001703,0.851629,0.575786,1.867068,9.791353,1.469703,0,0,0,31.873306,8.458703,27.377578,0.112992,NaN,1.778904,NaN,0.012672,711055.904307,50.69064,0.00023,0.499486,0.00122,0.419179,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.4559,352.644442,0.002,0.003591
0.014,-0.000016,-0.01563,-7.815132,0.015716,7.85818,-0.000002,0,0.000002,3.141593,0.001643,0.821403,0.575786,1.867068,9.791353,1.469574,0,0,0,31.873256,8.458653,27.377533,0.112992,NaN,1.778903,NaN,0.012672,711065.197177,59.90712,0.000231,0.499485,0.001225,0.419178,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455899,352.644442,0.002,0.003959
0.016,-0.000015,-0.015055,-7.527553,0.015138,7.569017,-0.000002,0,0.000002,3.141593,0.001582,0.791178,0.575786,1.867068,9.791353,1.469445,0,0,0,31.873207,8.458604,27.377488,0.112992,NaN,1.778902,NaN,0.012672,711074.501863,69.1236,0.000232,0.499484,0.001229,0.419177,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455898,352.644442,0.002,0.004346
0.018,-0.000014,-0.01448,-7.239972,0.01456,7.279852,-0.000002,0,0.000002,3.141593,0.001522,0.760952,0.575786,1.867068,9.791353,1.469317,0,0,0,31.873157,8.458554,27.377442,0.112992,NaN,1.7789,NaN,0.012673,711083.818365,78.34008,0.000233,0.499483,0.001234,0.419175,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455897,352.644442,0.002,0.00471
0.02,-0.000014,-0.013905,-6.952391,0.013981,6.990687,-0.000001,0,0.000001,3.141593,0.001461,0.730726,0.575786,1.867068,9.791353,1.469188,0,0,0,31.873108,8.458505,27.377397,0.112992,NaN,1.778899,NaN,0.012673,711093.146683,87.55656,0.000234,0.499482,0.001239,0.419174,0.009861,0.070447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000002,0.15748,0.019478,1.466077,0,4.4704,308.373667,85898.455896,352.644442,0.002,0.005099
